text,label
"koblihosrdce jsou v prodeji uz od zacatku roku myslim : -) akorat na ne neni plakat , : )",1
jeroušek petr : to jsi teda pamětník . <repeat>,0
dneska vyjimecne kofolka ne-e dneska neridim jedine kdyz v ni bude rum =op jinak taky hezky vikend =o),1
nic se deaktivovat nemusí . <repeat> balíček však poté lze kdykoliv znovu použít (platnost sim karty je vždy 12 měsíců od aktivace či dobití).,1
já říkám jen : iphone ! <repeat>,1
ted ji zavidim mam chut na meka xd,1
"tak ono dělat takové kroky zpět , jako byl původní návrh na fup , není moc novátorské : )",0
"používám tuto vůni již přes rok a jsem s ní moc spokojená , ostatně i můj přítel : -).",2
"nesmíš kupovat takový shity ; ) , já sem koupil sony ericosson mini pro a sem spokojen ; )",2
taktéž děkuji moc za opověď,2
swiss king by měl být ve stálé nabídce,1
snad se v opavě dočkáme : ),1
"podle toho , co tu čtu , to vypadá že minimálně třetina lidí přestane chodit vůbec , takže z ekonomického hlediska na tom budou hůř než byli.",1
v levém dolním rohu je vidět nožička.komu patří?,1
šla bych spíše do závazku na 24 měsíců. pomůžou mi na prodejně v domažlicích a prodají mi usb modem rovnou na prodejně?,1
měli jsme tě moc rádi tatuuuuu ! <repeat>,1
ja taky chci kofolu v polsku ! je to vic lepsi nez cola ! : d,2
"jupí , radujte se , veselte se . <repeat> do 24 hodin budete vědět , že je to chyba se kterou vám nikdo nepomůže : d",0
"chybí tam funkce smazat záchod , takaže když se někdo uklikne , tak budete hledat marně a to by pak mohlo špatně dopadnout : d",1
kubí jsi šikovný : ) gratuluji ti : -*,2
to je logické. prece kdyz mam volne minuty tak nebudu posílat sms.,1
"ovšem nutno podotknout , že zátiší s hráškově zelenou fabii tomu dodává na pro100 skvostnou atmosféru",1
uf snad jsem to stihla,1
severní čechy neplánujete,1
"proč mi naprosto pravidelně posíláte jako aktuál slevy akce , které již nejsou aktuální ? <repeat> nemyslíte , že je to trochu kontraproduktivní?",0
půjde dnes dobít kartou přes web nebo ne?,1
"já pokud vám nevadí , že je použiji na objednání odměn pro děti do školky - raději to píši předem 1621437754",1
"jo , taky mi to nejde",1
je nejlepší,2
to vstupný to je vážně zajímavá otázka ve spojení s tím trusem : -),1
ale jsou to uz 3 roky,1
"roll u meka je hnus , wrap u kfc je taky hnus , nejlepší byl cca před deseti lety mc´ital",0
"dobrý den , budete zveřejňovat 10 vybraných jmen pro pandu červenou? : )",1
"kdyz zaplatíte , tak všechny",1
tak ani karlovi vary nejdou tak že koukám že to bude všade . jsem zvědavá jaká přijde omluva zákazníkům asi nulová že .,0
"že by to byla švestková náplň? švestky když se vaří , taky se táhnou . <repeat> : -))a když jsou švestky v tekuté podobě , to se zase táhnete vy : -))",1
taky mám téčko =),1
dovolat se vám je zázrak : -dd,0
i já doporučuji jadoré . <repeat> exklusivní dlouho trvajíci vůně . <repeat> : ),2
jj neuvěřitelné vůně,2
"jeee , vazne? : -) super! sla mi tam blbe vyplnit adresa , mohu vam ji nekam poslat pro jistotu prosim?",1
tak to je božííííí,2
"v tom případě by to chtělo protáhnout datum , do kdy možno hlasovat ; )",1
nejsou nedbalky jako nedbalky . <repeat>,1
správně napiš id posílám,1
prohledávát všechny ty nabídky to chce odvahu : -),1
krásný - nový život . <repeat> malíčký je úžasný : -o),2
"pro mě moc suchý , takový bez chuti , lepší by bylo víc dresingu",0
"moc pěkné mimi , chlupaté , ještě , že není mé-jinak byse jemenoval robin crusoé-to je správnáčeština",2
kdy bude losování ? <repeat> : -),1
my tu máme 2 pobočky takže mrdex ; )) asi si zkočím ; )),1
můj nejoblíbenější spolu se swiss kingem.,2
mně ještě kód nepřišel. a to mám t-mobile a internet už tak dlouho : '( ani přítelkyni ještě nedošel.,0
"ten už není delší dobu , ne? aspoň v ově ne",1
"slevomate , odpoví ještě někdo na dotazy u akce <url>",0
dobrý den! chci se zeptat zda neplánujete dát do prodeje nějaký levnější tab s androidem?,1
"dotaz na diskutující : funguje vám v notebooku internet , když vám vodafone sníží rychlost na 20kbps kvůli překročení limitu fup?",1
"mě vzbudil nějakej dement z výzkumu v 8 , 03 : / : d",0
"dalibore , ano , takto je to u vodafone běžné.",1
"toto jediný se mi od nich max.líbí - mám záchvaty smíchu - jejich ostatní taky dobrý , ale toto je bezchybný : ) : )",2
"otřesný , člověk se nemůže ani nikam dovolat . <repeat>",0
"chtel sem si jen objednat internet na mesic . <repeat> ale uz to resim u konkurence : ( děkuju za pochopení , petr (zákazník a po letech zklamanej)",0
asi pujde kacenka na kachnicky . <repeat>,1
čokoládové žuvačky : -),1
"co blbneš?už tě vidím , jak žereš k večeři racio . <repeat>",0
nádherný mazlíček . <repeat>,2
"já nekritizuju vzhled , ale to , že 4. den nejsou stránky v provozu. rád bych třeba zaplatil vyúčtování on-line , ale bohužel web nefunguje . <repeat>",0
"kdy mám a mohu vypovedět smlouvu paušálu s platností smlovy do 23 , 3 , 2014.děkuji za odpověď! : o)",1
"pokud se nejake listky na poradi vydavaly , tak se stim snad melo zacit az ted. takze si to tam nekdo zaridil rano a ted je vysmatej?",1
míšo a co kdybych tě pozval do prahy? : ),1
"opravdu myslite , ze mate lepsi nabidku? mam 1 , 26 kč/min a 0 , 3kč/sms. az ji nabidnete tak pak se muzeme bavit o cisle : )",1
nechtěli by jste v brně udělat taky něco takového? <url> docela rád bych si zašel na snídaňový raut,1
já už dnes jednu měl : o) . <repeat> ostatně jako každý pracovní den k obědu,1
co to tam je za bylinku? : )))),1
dnes jsem získal při koupi dvou kofol v poličce : ),2
neplánujete zařadit do nabídky i telefon samsung galaxy s advance?,1
"to vím , tehdá se ještě v čr t-mobile ani nenarodil",1
"dobrý večer , naskladníte opět estee lauder bloom? a nebyla by k ní nějaká slevička? : ))",1
krásná fotka,2
jsou nádherný,2
vydrz je o nicem to je pravda. : (,0
já chcu být ten 1 200 000 ! <repeat> ale není ským jet . <repeat> třeba na jaře . <repeat>,1
"super , mobil pracuje v novém : ) a povedeném , podobném androidu : ). díky : )",2
tak mám stejný problém a jsem zvědavá jak se k tomu milka postaví!,0
"dobrý den , mám adsl2+ modem zyxel p-661hnu-f3 . <repeat> kde nebo jakým způsobem se nastavuje připojení tiskárny či jiného zařízení přes usb . <repeat>",1
tak me si asi vychutnavaji - 4mesice tam u nich rusim mobilni internet . <repeat> no az to skonci tak budu mit zivot o neco krasnejsi : -),0
taky přeji krásné ráno : ),2
pavle a zrovna ty tady pises že jsi nahral 340 000 . <repeat> tak ferově si to určo nenahral že ? <repeat>,0
"nemám rád mcdonald vadí mě snídaňové menu , proč si nemohu dát po ránu hamburgra ? <repeat> přestal sem tam s přáteli chodit , hmm škoda !",0
to je dobréé : ),2
ledvěd mední : -),1
"pokud vám nevadí nejdražší internetové připojení v evropě , někdy se vám to může hodit na xdsl. : -)",0
"no , to není žádná nabídka.",1
tak kdo je vítěz? : -d,1
už nám zase běží v telce ta skvělá reklama ratatata ta s tou červenou židlí : -)),2
"vypada jako kareta , kazdopadne je roztomiloucka : o)",2
"takže jste tím , ondro , jenom potvrdil to , že je to maximální zlodějina ze strany vidlofónu , že? chápu vaší odpověď správně , že?",0
"tak co stalo se dříve nebyly žádné sítě ani mobili , tak se nepo . <repeat> te , aspoň je vidět jak je společnost zavyslá na technice.",0
"fakt je dobrá , kloubouk dolů . <repeat>",2
"načapáš-li ženu při nevěře , neskákej z okna. pamatuj nasadila ti parohy , ne křídla : -)",1
ti jsou cupr ! <repeat>,2
lool já chci taky ! <repeat> =(,1
jen aby to byla kofola : d,1
"kijivu ma smulu , ze ji z postylky vyleze : )",1
to čeho je v balíčku nejvíc . <repeat> aby mi to vydrželo : ))),1
zatím nedá dopoledne mi prý dají vědět. jinak odpoledne s nimi končím.,0
taky bych jela s někým . <repeat>,1
"ano , syn je s vámi v jednání a uvidíme co nabízíte za řešení.",1
"chudák kočka. asi je v narkoze. hloupá legrace , věru.",0
dosti velký nepoměr služby k ceně . <repeat>,0
to je ale miloučký mazlínek : -),2
"jsou užasný , nádherní!",2
dal bych si ; -),2
měli by se vymazat jelikož výsledek 90000 a jiné je jen o chybě,1
a nebo radši vůbec nepiš,0
a hned je to dražší : d stejně ta okurka je tam hnusná,0
"a babička ho má taky od o2? pokud ne , tak ať ho zkusí vrátit ona , třeba budou vstřícnější . <repeat> : )",1
nepřišla mi žádná zpráva.,1
jsem si dělal srandu maximum je 50 000 a možna něco,1
"dkny , a ty šaty by mohli být taky v akci : -)",2
myslel jsem kdy půjdou vidět výsledky prvního druhého a alespon 3 pro orientaci . <repeat> mám 55 000m a jsem 8 a to se mi moc nezdá,1
jsou úžasní,2
a šlo by nějak zjistit jestli ho nemaji v kamenem obchodu o2 v hodoníně ? <repeat> nějak se nemohu dovolat na prodejnu . <repeat> díky ; ),1
protože jsme všichni hamouni.,0
dobrý den teď jsem koukala na moje o2 a u faktury mám napsáno uhrazeno : -) děkuji,1
"vždy rozesměje . <repeat> ještě , že jsem u t-mobile ; ) =d",2
děkuju moc skusím : ),2
"uspora jednotek je o 31% , ale zase jsou tarify o 31% drazsi , tomu se rika uspora",0
už jsem se ptal ale již je skladem htc one x ? díky moc . <repeat>,1
"já potřebuji telefon od o2 , jelikož máme pracovní sim karty s paušálem : (",0
to musim uznat povedli se vam : -d,2
taky starosti bych chtel mít co si koupyt za telefon,0
tak u nás říkame na čtverečky : -)) i když je to obdelníček : -)),1
"radek drizga-jaké máme štěstí že nikdo nekopíruje tebe , být tě víckrát . <repeat> no potěš",0
"diky. je pripsan. a kdybych se neozvala , mam nejspis smulu , co? pekny den.",1
hezká fotka copak si asi pan krokodýl myslí,2
už naní šetřím : d,2
"výrazná , smyslná : ))měla jsem ji xoxo))",2
mam zkusenost z pardubic a rybky jsou uzasne ! <repeat> : ) nelze vsechny hazet do stejneho pytle . <repeat> ; ) dulezity je prece pristup provozovatele . <repeat>,2
to viš ivoušku ! <repeat>,1
"jako když vypínám budík na mobilu tak je jasný , že prvně vezmu do ruky telefon než vylezu : d",1
"dobrý den , chtěl bych se zeptat zda budete mít někdy v nabídce dotovaných telefonu i nokii asha 303 a za jakou cenu. děkuji",1
"jéé , teď bych si vážně jednu dala. : )",2
ta tmavě fialová je úžasnáá tu mám doma a voní nádherně dobrá volba : ),2
martino pak nevidím důvod proč o tom neinformujete své zaměstnance ? <repeat>,0
"dobrý večer , ráda bych věděla , od kdy - do kdy je volání ve špičce. díky",1
"krásná vůně , až budu mít zbytečný penízky , tak si ji zase pořídím : -)",2
"přesně toho se týkal můj dotaz . <repeat> hádám , že do hodiny budeme všichni smazáni : )",1
ježiši to je užasný video ! <repeat> : ))*,2
"chudinka , už aby to měla za sebou",0
"jo tak to já netuším , jak se s prodejcem domlouváte ; -)",1
chybí mi jeden bodík na tabulku . <repeat> nenajde se někdo kdo by poslal ? <repeat> 1221968562,1
"jujky , to je roztomilé : )",2
"mooooc pěkný , stálo za to vydržet : -) ! <repeat> gratuluju ! <repeat>",2
smaženej hnus za 30 korun v housce?už víte? mc smažák . <repeat> nechápu jak tohle někdo může jíst . <repeat>,0
karle víc jak 8000 opravdu jde : ),1
platit za rozhlednu? to je mi teda novinka.,0
"+o2 cz proc takove ulevy , kdyz je nekdo blby a smaze si to",0
kofola jedině točená,1
"dobrý den , je váš telefon huawei ascend g300 použitelný i se sim jiného operátora?",1
"petr salamon : no to by sice také mohl , ale tady jde uplně o něco jiné : d",1
hledá se martin z mcdonald's na příkopě byl tam ve středu 18.8.2010 . <repeat> nejsi tu ? <repeat>,1
"aha , tohle kouzlo jsem přehlédl. díky.",1
jistě nabídne nový férový tarif dle výběru.,1
"kofola je skutečná hovno nejtěžší věc , jakou jsem kdy měl",0
piste prosim zpravy!,1
jsem zvědavý na další verze reklamy . <repeat> třeba se tam uvidím : d natáčelo se to v plzni u nového hornbachu,1
"zítra jdu do zoo se synem , kamarádkou a jejím pejskem.",1
"české poděkování by bylo lepší , pokud se nejedná o učitelku angličniny.",1
"chtěla bych se zeptat , na koho se mám obrátit , když mi nepřišel voucher a peníze se mi normálně strhly z účtu ? <repeat> díky ; )",1
tady si někdo pěkně užívá : -),2
"na co 13mpx fotak , když to už člověk bez stativu pořadně ani nezaostři . <repeat>",0
v pěti stupních? : d,1
jeste ze jsem na matersky : -d,1
soutěžní otázka : kolik omáček je v ceně při odběru mcmenu č. 5 s devíti kusy chicken mcnuggets?,1
ano sms mi dorazila ale stále mi nejde platit . <repeat>,1
piškoty - malinovééé : -),2
"jé , jsem úplně první! : -) děkuji a přeji šťastné a veselé vánoce!",2
"akorát jsem se ze zoo vrátila : -) sice foukalo , ale bylo krásně",2
hezky : ) oni to logo vymysleli nakonec dobře - koník by se sem dával blbě : -d pro úspěšnost s logem : -d ostrava ! <repeat> : -d,2
tak už jsem si rezervoval místo . <repeat> todle se nevidí každý den.,2
ja by sem se chtěla zeptat kolik se musí koupit tý milky aby se dostali ty světýlka,1
sakra ivo ty se nezdáš : d,1
wrap je nahovno že se to na prd dělá sice už to dávám jak nic ale k jídlu je libovej každý má jiný chutě ale je pravda že ted moc nechodej,0
". <repeat> žádné , mne se libi prim ze šternberku . <repeat> : o)))",2
"mohu se zeptat , proč se o2 nevyjadřuje ? <repeat> klidně bych za lte dal litr , ale bez fupky ! <repeat>",1
mám zájem oelektronické vyůčtování služeb.jak mám postupovat,1
tesco havířov,1
právě že nemám : d,1
je fakt ze uspech by byl vetsi xd,1
vy jste geniální! : ),2
a nebyla jsi to ty : -),1
"rád bych se zeptal , kde máte kupony číslo 1 a 2 . <repeat> dostanu na to odpověď . <repeat> : -)",1
já jo mám ho na pohovce od minulejch : d,1
"bohužel , body už jsem rozdělila",1
no ale to je blbost tak meli poslat sms ze volani se automaticky zrusi,0
"přišlo mi , že gibonům dnes chutnalo všechno : -)",1
mě se to taky náko seká : (,0
díky za kalendář mojy dnes zaplaceno,2
"může se ta nabídka objevit i v exkluzivních slevách nebo jen v ""normálních"". díky za info",1
objednán : ))),2
"dobrý den , prosím vás kdy konečně bude zapnut váš systém ! <repeat> od rána mi nefunguje telefon a neustále čekám a pořád nic . <repeat>",0
ne zuzí naopak zdražovat aby meli na moderní hračky : ))),1
"drzim palce martine.jsou to supaci , kteri z nas chtej tahat jen penize , maji zajem jen o nove zakazniky a o ty na smlouvy ? <repeat> pche ty neutecou",0
"velká karamelová , oříšková , marcipánová , dvoubarevná . <repeat> miluji je všechny!",2
"s kofolou a rumem , budu dnes otevírat víkend : )",1
o2 mě hlásí plno,1
je to hezké,2
"na to mám jednoduchou odpověď . <repeat> u mcd jím jen v krajní nouzi , ale když už tak bych ráda aby to mělo nějaký standard.",1
"bože , to jsou miláčci : -*",2
"zatím jsem koukala , že je akce v albertu a intersparu? jak to vypadá s dalšími - kaufland , billa , globus , tesco? děkuji za informaci.",1
moc děkuji panu neubauerovi z o2 za pomoc při problému s televizí : -),2
přihlaš se na slevomatu pod svým emailem a tam odkaz na svůj voucher určitě najdeš. ne vždycky dorazí poštou.,1
chystáš se zvelebovat zahrádku ? travka roste ? : -),1
